Invoice ID,City,StoreName,Gender,Categories,Cost Price / unit,Quantity,Total Cost,Date,Payment,Gross margin percentage,Gross income,Rating,Demand,Supply,Profit in %,sales
652,Delhi,Krishi Kendra Grocers,Female,Health and beauty,55.81,6,334.86,30-07-2020,Cash,15%,16.743,9.9,96.17582895,18.87936882,318.117,1400.10659
653,Bangalore,SpiceRoots Grocery House,Male,Home and lifestyle,72.78,10,727.8,09-10-2021,Cash,15%,36.39,7.3,9.69546552,35.29353087,691.41,5759.88198
654,Kolkata,Farmers' Delight Emporium,Male,Sports and travel,37.32,9,335.88,19-08-2021,Ewallet,15%,16.794,5.1,25.03309901,7.455148958,319.086,1407.62606
655,Chennai,Shree Ganesh Provisions,Male,Fashion accessories,60.18,4,240.72,04-08-2022,Credit card,15%,12.036,9.4,32.92567883,9.654807795,228.684,791.20812
656,Ahemdabad,HealthyHub Grocery ,Female,Electronic accessories,15.69,3,47.07,15-01-2020,Credit card,15%,2.3535,5.8,50.06686629,31.24660678,44.7165,68.11806
657,Hyderabad,Bharat Bazaar,Female,Electronic accessories,99.69,1,99.69,13-12-2020,Credit card,15%,4.9845,8,93.53671671,13.10520201,94.7055,194.10191
658,Kanpur,Sapna Supermarket,Female,Fashion accessories,88.15,3,264.45,26-04-2022,Ewallet,15%,13.2225,7.9,67.7272179,47.60675705,251.2275,928.82112
659,Surat,FreshBasket Grocery Store,Female,Sports and travel,27.93,5,139.65,03-12-2020,Cash,15%,6.9825,5.9,74.00911901,42.37279184,132.6675,324.92016
660,Pune,Sundar Sweets and Groceries,Male,Fashion accessories,55.45,1,55.45,19-08-2021,Credit card,15%,2.7725,4.9,75.77607021,17.39604143,52.6775,84.65967
661,Mumbai,Green Mart Groceries,Female,Sports and travel,42.97,3,128.91,16-03-2020,Cash,15%,6.4455,9.3,72.79464397,49.94533431,122.4645,286.77899
662,Delhi,Indian Spice Bazaar,Male,Sports and travel,17.14,7,119.98,06-07-2021,Credit card,15%,5.999,7.9,85.48024871,6.412096661,113.981,256.73440
663,Bangalore,EcoFresh Grocery Haven,Female,Fashion accessories,58.75,6,352.5,01-09-2021,Credit card,15%,17.625,5.9,83.39142101,28.92955402,334.875,1532.93438
664,Kolkata,Golden Harvest Provisions,Female,Food and beverages,87.1,10,871,05-11-2020,Credit card,15%,43.55,9.9,20.74589213,37.21394812,827.45,8078.08950
665,Chennai,Sarvodaya Supermart,Female,Sports and travel,98.8,2,197.6,15-12-2020,Cash,15%,9.88,7.7,54.40211884,13.04860493,187.72,568.53472
666,Ahemdabad,Nirvana Grocer's Paradise,Female,Fashion accessories,48.63,4,194.52,02-04-2022,Ewallet,15%,9.726,7.6,86.36021772,28.3677626,184.794,553.98129
667,Hyderabad,TastyBite Provision Store,Male,Food and beverages,57.74,3,173.22,26-10-2020,Ewallet,15%,8.661,7.7,99.87547642,28.05052406,164.559,458.26910
668,Kanpur,Nature's Bounty Mart,Female,Health and beauty,17.97,4,71.88,01-05-2020,Ewallet,15%,3.594,6.4,7.82975995,46.59845538,68.286,120.96398
669,Surat,MangoTree Grocery Express,Female,Health and beauty,47.71,6,286.26,15-02-2022,Ewallet,15%,14.313,4.4,59.60490655,30.45288196,271.947,1064.73548
670,Pune,Deshi Dukan Groceries,Female,Sports and travel,40.62,2,81.24,27-09-2020,Credit card,15%,4.062,4.1,69.75112921,24.50328609,77.178,143.93941
671,Mumbai,Urban Essentials Superstore,Male,Fashion accessories,56.04,10,560.4,15-06-2022,Ewallet,15%,28.02,4.4,49.87890278,38.52123822,532.38,3543.85752
672,Delhi,Krishi Kendra Grocers,Male,Food and beverages,93.4,2,186.8,14-02-2022,Cash,15%,9.34,5.5,75.66574141,0.204325981,177.46,518.29528
673,Bangalore,SpiceRoots Grocery House,Female,Health and beauty,73.41,3,220.23,22-06-2020,Ewallet,15%,11.115,4,65.43758798,47.76498532,209.115,680.76396
674,Kolkata,Farmers' Delight Emporium,Male,Health and beauty,33.64,8,269.12,06-01-2020,Credit card,15%,13.456,9.3,81.61746038,6.344148576,255.664,957.16296
675,Chennai,Shree Ganesh Provisions,Female,Electronic accessories,45.48,10,454.8,26-04-2022,Credit card,15%,22.74,4.8,24.11192254,34.10191285,432.06,2419.80888
676,Ahemdabad,HealthyHub Grocery ,Male,Fashion accessories,83.77,2,167.54,29-08-2021,Cash,15%,8.377,4.6,68.84496882,20.36666134,159.163,434.20169
677,Hyderabad,Bharat Bazaar,Female,Sports and travel,64.08,7,448.56,13-05-2022,Credit card,15%,22.428,7.3,80.80414173,19.53781959,426.132,2360.01770
678,Kanpur,Sapna Supermarket,Female,Food and beverages,73.47,4,293.88,21-06-2021,Cash,15%,14.694,6,9.122694362,8.531066322,279.186,1114.35182
679,Surat,FreshBasket Grocery Store,Male,Health and beauty,58.95,10,589.5,23-03-2022,Ewallet,15%,29.475,8.1,56.79803606,14.98696058,560.025,3890.84738
680,Pune,Sundar Sweets and Groceries,Male,Food and beverages,48.5,6,291,17-10-2022,Ewallet,15%,14.55,9.4,68.61059936,26.44683177,276.45,1095.46950
681,Mumbai,Green Mart Groceries,Female,Electronic accessories,39.48,1,39.48,04-02-2021,Cash,15%,1.974,6.5,95.9825639,16.5224107,37.506,54.28737
682,Delhi,Indian Spice Bazaar,Female,Sports and travel,34.81,1,34.81,06-12-2021,Credit card,15%,1.7405,7,35.27438243,47.02828852,33.0695,46.32149
683,Bangalore,EcoFresh Grocery Haven,Female,Fashion accessories,49.32,6,295.92,22-08-2020,Ewallet,15%,14.796,7.1,93.54629333,35.17914883,281.124,1127.82214
684,Kolkata,Golden Harvest Provisions,Male,Fashion accessories,21.48,2,42.96,28-03-2020,Ewallet,15%,2.148,6.6,31.64488057,46.32568022,40.812,60.49284
685,Chennai,Sarvodaya Supermart,Female,Sports and travel,23.08,6,138.48,06-04-2020,Ewallet,15%,6.924,4.9,67.65800119,7.875913371,131.556,320.65875
686,Ahemdabad,Nirvana Grocer's Paradise,Female,Home and lifestyle,49.1,2,98.2,14-06-2020,Credit card,15%,4.91,6.4,89.8965337,34.13471933,93.29,189.81078
687,Hyderabad,TastyBite Provision Store,Female,Sports and travel,64.83,2,129.66,31-08-2020,Credit card,15%,6.483,8,53.92321355,5.310411269,123.177,289.37130
688,Kanpur,Nature's Bounty Mart,Male,Home and lifestyle,63.56,10,635.6,02-02-2020,Cash,15%,31.78,4.3,35.68164904,33.47925778,603.82,4473.47992
689,Surat,MangoTree Grocery Express,Male,Sports and travel,72.88,2,145.76,05-05-2021,Cash,15%,7.288,6.1,72.80134117,30.82832515,138.472,347.59679
690,Pune,Deshi Dukan Groceries,Female,Food and beverages,67.1,3,201.3,14-01-2022,Cash,15%,10.065,7.5,95.18651765,4.263056956,191.235,586.25606
691,Mumbai,Urban Essentials Superstore,Female,Sports and travel,70.19,9,631.71,25-05-2021,Cash,15%,31.5855,6.7,1.783793129,17.15786005,600.1245,4422.75648
692,Delhi,Krishi Kendra Grocers,Male,Food and beverages,55.04,7,385.28,17-12-2020,Ewallet,15%,19.264,5.2,60.3112649,15.80734565,366.016,1795.46645
693,Bangalore,SpiceRoots Grocery House,Male,Health and beauty,48.63,10,486.3,19-09-2022,Cash,15%,24.315,8.8,41.11264771,25.47292999,461.985,2732.93306
694,Kolkata,Farmers' Delight Emporium,Female,Fashion accessories,73.38,7,513.66,21-11-2021,Cash,15%,25.683,9.5,35.8111069,20.168343,487.977,3020.20266
695,Chennai,Shree Ganesh Provisions,Female,Food and beverages,52.6,9,473.4,10-04-2020,Cash,15%,23.67,7.6,55.75628127,43.90777053,449.73,2602.42182
696,Ahemdabad,HealthyHub Grocery ,Female,Home and lifestyle,87.37,5,436.85,22-07-2020,Cash,15%,21.8425,6.6,1.802818355,10.5709807,415.0075,2249.81026
697,Hyderabad,Bharat Bazaar,Female,Sports and travel,27.04,4,108.16,02-06-2022,Ewallet,15%,5.408,6.9,13.45637528,34.93934111,102.752,219.29656
698,Kanpur,Sapna Supermarket,Male,Home and lifestyle,62.19,4,248.76,22-01-2021,Ewallet,15%,12.438,4.3,73.54958488,15.87429541,236.322,836.63461
699,Surat,FreshBasket Grocery Store,Male,Electronic accessories,69.58,9,626.22,28-12-2022,Credit card,15%,31.311,7.8,88.49157701,23.43977039,594.909,4351.65914
700,Pune,Sundar Sweets and Groceries,Male,Home and lifestyle,97.5,10,975,09-09-2022,Ewallet,15%,48.75,8,83.64962757,26.26957029,926.25,10005.93750
701,Mumbai,Green Mart Groceries,Female,Fashion accessories,60.41,8,483.28,04-09-2020,Ewallet,15%,24.164,9.6,36.69133189,3.158314567,459.116,2702.09581
702,Delhi,Indian Spice Bazaar,Male,Food and beverages,32.32,3,96.96,25-01-2021,Credit card,15%,4.848,4.3,61.88821799,17.27608062,92.112,186.27180
703,Bangalore,EcoFresh Grocery Haven,Female,Fashion accessories,19.77,10,197.7,27-08-2020,Credit card,15%,9.885,5,55.16529089,40.70708707,187.815,569.01026
704,Kolkata,Golden Harvest Provisions,Male,Health and beauty,80.47,9,724.23,27-07-2021,Cash,15%,36.2115,9.2,3.951872179,15.91007961,688.0185,5707.06638
705,Chennai,Sarvodaya Supermart,Female,Home and lifestyle,88.39,9,795.51,06-10-2022,Cash,15%,39.7755,6.3,64.48117256,27.16381057,755.7345,6807.45352
706,Ahemdabad,Nirvana Grocer's Paradise,Male,Health and beauty,71.77,7,502.39,02-06-2021,Cash,15%,25.1195,8.9,45.75638717,45.67422083,477.2705,2900.14927
707,Hyderabad,TastyBite Provision Store,Female,Electronic accessories,43,4,172,22-06-2022,Ewallet,15%,8.6,7.6,43.78212504,33.09920687,163.4,453.04800
708,Kanpur,Nature's Bounty Mart,Male,Food and beverages,68.98,1,68.98,30-05-2020,Cash,15%,3.449,4.8,70.69377399,38.3840958,65.531,114.18328
709,Surat,MangoTree Grocery Express,Male,Fashion accessories,15.62,8,124.96,27-07-2020,Ewallet,15%,6.248,9.1,46.87391885,24.77869365,118.712,273.30252
710,Pune,Deshi Dukan Groceries,Male,Sports and travel,25.7,3,77.1,10-04-2020,Ewallet,15%,3.855,6.1,41.3399122,46.09473084,73.245,133.57190
711,Mumbai,Urban Essentials Superstore,Male,Food and beverages,80.62,6,483.72,12-09-2020,Cash,15%,24.186,9.1,88.66329919,38.09976281,459.534,2706.57787
712,Delhi,Krishi Kendra Grocers,Female,Home and lifestyle,75.53,4,302.12,26-02-2022,Ewallet,15%,15.106,8.3,13.11759659,37.36239843,287.014,1169.24670
713,Bangalore,SpiceRoots Grocery House,Female,Electronic accessories,77.63,9,698.67,30-06-2021,Ewallet,15%,34.9335,7.2,23.59766499,21.29634453,663.7365,5335.99781
714,Kolkata,Farmers' Delight Emporium,Female,Health and beauty,13.85,9,124.65,16-03-2020,Ewallet,15%,6.2325,6,13.5506641,4.185362168,118.4175,272.25741
715,Chennai,Shree Ganesh Provisions,Male,Fashion accessories,98.7,8,789.6,26-10-2020,Ewallet,15%,39.48,8.5,33.87802062,19.43228368,750.12,6712.54752
716,Ahemdabad,HealthyHub Grocery ,Female,Health and beauty,35.68,5,178.4,14-07-2021,Credit card,15%,8.92,6.6,60.2292743,31.9248961,169.48,480.75232
717,Hyderabad,Bharat Bazaar,Female,Fashion accessories,71.46,7,500.22,08-04-2021,Ewallet,15%,25.11,4.5,22.35764033,3.833771616,475.11,2876.81524
718,Kanpur,Sapna Supermarket,Male,Electronic accessories,11.94,3,35.82,07-12-2021,Credit card,15%,1.791,8.1,50.47018507,32.3577606,34.029,48.00919
719,Surat,FreshBasket Grocery Store,Male,Fashion accessories,45.38,3,136.14,25-12-2021,Credit card,15%,6.807,7.2,33.13891982,41.72243835,129.333,312.21395
720,Pune,Sundar Sweets and Groceries,Female,Fashion accessories,17.48,6,104.88,29-07-2020,Credit card,15%,5.244,6.1,80.47509614,29.62000787,99.636,209.37824
721,Mumbai,Green Mart Groceries,Female,Fashion accessories,25.56,7,178.92,25-05-2022,Cash,15%,8.946,7.1,37.21143057,13.42746784,169.974,483.03748
722,Delhi,Indian Spice Bazaar,Female,Sports and travel,90.63,9,815.67,13-08-2021,Cash,15%,40.7835,5.1,9.947288783,44.48622184,774.8865,7136.18672
723,Bangalore,EcoFresh Grocery Haven,Male,Home and lifestyle,44.12,3,132.36,08-09-2021,Credit card,15%,6.618,7.9,43.5769223,33.48873073,125.742,298.79211
724,Kolkata,Golden Harvest Provisions,Female,Food and beverages,36.77,7,257.39,23-04-2022,Cash,15%,12.8695,7.4,90.5445558,38.90397687,244.5205,886.76132
725,Chennai,Sarvodaya Supermart,Male,Food and beverages,23.34,4,93.36,04-01-2021,Ewallet,15%,4.668,7.4,17.39897602,17.95543507,88.692,176.16285
726,Ahemdabad,Nirvana Grocer's Paradise,Female,Health and beauty,28.5,8,228,07-12-2020,Cash,15%,11.4,6.6,1.591931199,28.13804193,216.6,721.84800
727,Hyderabad,TastyBite Provision Store,Male,Home and lifestyle,55.57,3,166.71,10-06-2020,Credit card,15%,8.3355,5.9,75.63210453,42.49919203,158.3745,430.73613
728,Kanpur,Nature's Bounty Mart,Male,Sports and travel,69.74,10,697.4,02-06-2021,Credit card,15%,34.87,8.9,51.5469718,42.54167414,662.53,5317.88422
729,Surat,MangoTree Grocery Express,Male,Fashion accessories,97.26,4,389.04,02-03-2020,Ewallet,15%,19.452,6.8,13.55838767,45.7867873,369.588,1826.88516
730,Pune,Deshi Dukan Groceries,Female,Home and lifestyle,52.18,7,365.26,19-04-2022,Cash,15%,18.263,9.3,42.38307521,10.9281064,346.997,1632.70124
731,Mumbai,Urban Essentials Superstore,Female,Fashion accessories,22.32,4,89.28,02-04-2020,Credit card,15%,4.464,4.4,39.11116162,20.54296404,84.816,165.00372
732,Delhi,Krishi Kendra Grocers,Male,Health and beauty,56,3,168,11-09-2020,Ewallet,15%,8.4,4.8,27.29083551,48.20034344,159.6,436.12800
733,Bangalore,SpiceRoots Grocery House,Male,Fashion accessories,19.7,1,19.7,09-09-2022,Ewallet,15%,0.985,9.5,43.33703256,16.1475211,18.715,23.38686
734,Kolkata,Farmers' Delight Emporium,Male,Electronic accessories,75.88,7,531.16,09-04-2021,Ewallet,15%,26.558,8.9,63.44200501,12.14216362,504.602,3211.40398
735,Chennai,Shree Ganesh Provisions,Male,Food and beverages,53.72,1,53.72,20-06-2022,Ewallet,15%,2.686,6.4,21.59952044,9.71843451,51.034,81.13546
736,Ahemdabad,HealthyHub Grocery ,Male,Health and beauty,81.95,10,819.5,25-06-2022,Credit card,15%,40.975,6,46.04810086,43.94375301,778.525,7199.51238
737,Hyderabad,Bharat Bazaar,Female,Home and lifestyle,81.2,7,568.4,27-09-2020,Credit card,15%,28.42,8.1,6.660915879,26.9907571,539.98,3637.64632
738,Kanpur,Sapna Supermarket,Male,Electronic accessories,58.76,10,587.6,09-04-2021,Ewallet,15%,29.38,9,69.29719452,38.3426765,558.22,3867.70072
739,Surat,FreshBasket Grocery Store,Male,Electronic accessories,91.56,8,732.48,19-07-2022,Ewallet,15%,36.624,6,51.2150822,28.82242221,695.856,5829.48603
740,Pune,Sundar Sweets and Groceries,Male,Home and lifestyle,93.96,9,845.64,09-09-2022,Cash,15%,42.282,9.8,33.69914608,46.97139845,803.358,7639.15659
741,Mumbai,Green Mart Groceries,Male,Home and lifestyle,55.61,7,389.27,26-10-2021,Cash,15%,19.4635,8.5,1.727407136,15.66041505,369.8065,1828.81576
742,Delhi,Indian Spice Bazaar,Male,Food and beverages,84.83,1,84.83,14-10-2020,Ewallet,15%,4.2415,8.8,66.35540953,1.841873592,80.5885,153.19322
743,Bangalore,EcoFresh Grocery Haven,Female,Sports and travel,71.63,2,143.26,29-11-2021,Ewallet,15%,7.163,8.8,70.72768693,24.53106229,136.097,338.23256
744,Kolkata,Golden Harvest Provisions,Male,Home and lifestyle,37.69,2,75.38,03-07-2022,Ewallet,15%,3.769,9.5,15.48752607,42.23182449,71.611,129.36037
745,Chennai,Sarvodaya Supermart,Female,Sports and travel,31.67,8,253.36,23-09-2020,Credit card,15%,12.668,5.6,5.374378029,42.07447606,240.692,863.17725
746,Ahemdabad,Nirvana Grocer's Paradise,Female,Food and beverages,38.42,1,38.42,28-04-2022,Cash,15%,1.921,8.6,71.29206724,34.68695137,36.499,52.44292
747,Hyderabad,TastyBite Provision Store,Male,Fashion accessories,65.23,10,652.3,05-04-2020,Credit card,15%,32.615,5.2,40.55539878,9.176909822,619.685,4694.50526
748,Kanpur,Nature's Bounty Mart,Female,Home and lifestyle,10.53,5,52.65,30-12-2022,Credit card,15%,2.6325,5.8,85.71215081,5.525501684,50.0175,78.98421
749,Surat,MangoTree Grocery Express,Female,Home and lifestyle,12.29,9,110.61,10-07-2020,Credit card,15%,5.5305,8,41.91783128,25.0988466,105.0795,226.83844
750,Pune,Deshi Dukan Groceries,Male,Health and beauty,81.23,7,568.61,10-11-2021,Cash,15%,28.4305,9,93.59545952,39.95848045,540.1795,3640.12466
751,Mumbai,Urban Essentials Superstore,Female,Fashion accessories,22.32,4,89.28,11-03-2020,Ewallet,15%,4.464,4.1,47.88609687,18.09900749,84.816,165.00372
752,Delhi,Krishi Kendra Grocers,Female,Food and beverages,27.28,5,136.4,20-05-2021,Credit card,15%,6.82,8.6,51.27135959,44.63392008,129.58,313.14712
753,Bangalore,SpiceRoots Grocery House,Female,Electronic accessories,17.42,10,174.2,16-08-2022,Ewallet,15%,8.71,7,31.31889115,44.09318444,165.49,462.48358
754,Kolkata,Farmers' Delight Emporium,Male,Home and lifestyle,73.28,5,366.4,15-11-2021,Ewallet,15%,18.32,8.4,29.64179685,44.37472163,348.08,1641.76512
755,Chennai,Shree Ganesh Provisions,Female,Fashion accessories,84.87,3,254.61,10-11-2022,Ewallet,15%,12.7305,7.4,94.78842277,2.059196547,241.8795,870.45940
756,Ahemdabad,HealthyHub Grocery ,Female,Fashion accessories,97.29,8,778.32,01-07-2020,Credit card,15%,38.916,6.2,73.46045289,6.965022009,739.404,6533.24921
757,Hyderabad,Bharat Bazaar,Female,Electronic accessories,35.74,8,285.92,23-09-2021,Ewallet,15%,14.296,4.9,28.17717184,23.20520449,271.624,1062.54734
758,Kanpur,Sapna Supermarket,Female,Home and lifestyle,96.52,6,579.12,05-05-2020,Cash,15%,28.956,4.5,24.00429466,19.99438973,550.164,3765.22976
759,Surat,FreshBasket Grocery Store,Male,Food and beverages,18.85,10,188.5,09-12-2021,Ewallet,15%,9.425,5.6,73.00699273,26.43205448,179.075,526.05638
760,Pune,Sundar Sweets and Groceries,Female,Food and beverages,55.39,4,221.56,01-10-2020,Ewallet,15%,11.078,8,5.990806553,23.69555165,210.482,687.90392
761,Mumbai,Green Mart Groceries,Female,Food and beverages,77.2,10,772,17-10-2020,Credit card,15%,38.6,5.6,28.68600635,39.00160985,733.4,6433.84800
762,Delhi,Indian Spice Bazaar,Male,Electronic accessories,72.13,10,721.3,24-09-2020,Credit card,15%,36.065,4.2,15.88689879,33.18362382,685.235,5663.90006
763,Bangalore,EcoFresh Grocery Haven,Female,Fashion accessories,63.88,8,511.04,05-04-2020,Ewallet,15%,25.552,9.9,63.43226284,34.59695198,485.488,2992.07788
764,Kolkata,Golden Harvest Provisions,Female,Health and beauty,10.69,5,53.45,18-08-2022,Ewallet,15%,2.6725,7.6,3.246711426,49.94820089,50.7775,80.59057
765,Chennai,Sarvodaya Supermart,Male,Health and beauty,55.5,4,222,18-02-2021,Credit card,15%,11.1,6.6,60.24066805,42.52489882,210.9,690.19800
766,Ahemdabad,Nirvana Grocer's Paradise,Female,Home and lifestyle,95.46,8,763.68,11-07-2021,Ewallet,15%,38.184,4.7,53.91226579,30.25149366,725.496,6304.14785
767,Hyderabad,TastyBite Provision Store,Female,Fashion accessories,76.06,3,228.18,15-11-2021,Credit card,15%,11.409,9.8,13.78738243,6.081724349,216.771,722.80807
768,Kanpur,Nature's Bounty Mart,Male,Sports and travel,13.69,6,82.14,28-09-2021,Cash,15%,4.107,6.3,19.04064605,13.52459799,78.033,146.23631
769,Surat,MangoTree Grocery Express,Female,Electronic accessories,95.64,4,382.56,28-03-2022,Cash,15%,19.128,7.9,40.57781035,19.03613582,363.432,1772.90546
770,Pune,Deshi Dukan Groceries,Female,Home and lifestyle,11.43,6,68.58,30-10-2021,Cash,15%,3.429,7.7,57.25451218,1.965209814,65.151,113.26056
771,Mumbai,Urban Essentials Superstore,Female,Sports and travel,95.54,4,382.16,16-06-2020,Ewallet,15%,19.108,4.5,65.50036002,24.49689142,363.052,1769.59952
772,Delhi,Krishi Kendra Grocers,Female,Health and beauty,85.87,7,601.09,25-11-2020,Credit card,15%,30.0545,8,17.58844827,39.83185426,571.0355,4033.52729
773,Bangalore,SpiceRoots Grocery House,Female,Sports and travel,67.99,7,475.93,03-03-2022,Ewallet,15%,23.7965,5.7,85.62221371,25.66551735,452.1335,2627.76897
774,Kolkata,Farmers' Delight Emporium,Female,Food and beverages,52.42,1,52.42,17-01-2022,Credit card,15%,2.621,6.3,71.21282859,22.54101089,49.799,78.52464
775,Chennai,Shree Ganesh Provisions,Male,Food and beverages,65.65,2,131.3,15-10-2022,Cash,15%,6.565,6,36.37933201,12.05698347,124.735,295.07706
776,Ahemdabad,HealthyHub Grocery ,Female,Food and beverages,28.86,5,144.3,30-05-2022,Credit card,15%,7.215,8,48.49272808,37.6712058,137.085,342.11366
777,Hyderabad,Bharat Bazaar,Male,Health and beauty,65.31,7,457.17,30-07-2020,Credit card,15%,22.8585,4.2,55.293223,33.43097313,434.3115,2442.71189
778,Kanpur,Sapna Supermarket,Male,Sports and travel,93.38,1,93.38,04-08-2020,Cash,15%,4.669,9.6,11.13638274,20.28406428,88.711,176.21833
779,Surat,FreshBasket Grocery Store,Male,Sports and travel,25.25,5,126.25,15-10-2022,Cash,15%,6.3125,6.1,73.68510107,10.94151185,119.9375,277.67109
780,Pune,Sundar Sweets and Groceries,Male,Electronic accessories,87.87,9,790.83,21-06-2020,Ewallet,15%,39.5415,5.6,6.530381319,7.335303792,751.2885,6732.24485
781,Mumbai,Green Mart Groceries,Male,Health and beauty,21.8,8,174.4,05-03-2020,Cash,15%,8.72,8.3,78.92108412,8.11153423,165.68,463.34592
782,Delhi,Indian Spice Bazaar,Female,Sports and travel,94.76,4,379.04,27-02-2021,Ewallet,15%,18.952,7.8,23.00112733,15.82900493,360.088,1743.91756
783,Bangalore,EcoFresh Grocery Haven,Female,Fashion accessories,30.62,1,30.62,30-03-2022,Credit card,15%,1.531,4.1,49.24789543,48.7930837,29.089,39.52705
784,Kolkata,Golden Harvest Provisions,Female,Home and lifestyle,44.1,8,352.8,15-07-2020,Cash,15%,17.604,8.8,73.28395752,1.720407286,335.196,1535.37149
785,Chennai,Sarvodaya Supermart,Female,Health and beauty,10.16,5,50.8,21-12-2020,Ewallet,15%,2.54,4.1,28.07437054,37.85965341,48.26,75.31608
786,Ahemdabad,Nirvana Grocer's Paradise,Male,Electronic accessories,74.58,7,522.06,06-03-2022,Credit card,15%,26.103,9,43.09014542,17.80302907,495.957,3111.25311
787,Hyderabad,TastyBite Provision Store,Male,Electronic accessories,71.89,8,575.12,12-12-2021,Ewallet,15%,28.756,5.5,97.10334919,15.68518042,546.364,3717.36864
788,Kanpur,Nature's Bounty Mart,Female,Health and beauty,10.99,5,54.95,29-11-2021,Credit card,15%,2.7475,9.3,21.49902028,33.39397414,52.2025,83.63527
789,Surat,MangoTree Grocery Express,Male,Health and beauty,60.47,3,181.41,22-06-2022,Credit card,15%,9.0705,5.6,49.77207439,36.87214794,172.3395,494.05109
790,Pune,Deshi Dukan Groceries,Male,Sports and travel,58.91,7,412.37,21-09-2021,Ewallet,15%,20.6185,9.7,35.83103776,5.27181536,391.7515,2027.83566
791,Mumbai,Urban Essentials Superstore,Male,Fashion accessories,46.41,1,46.41,19-02-2020,Credit card,15%,2.3205,4,20.29111614,46.10958448,44.0895,66.87194
792,Delhi,Krishi Kendra Grocers,Male,Health and beauty,68.55,4,274.2,02-08-2021,Credit card,15%,13.71,9.2,43.44437622,7.020791349,260.49,988.46358
793,Bangalore,SpiceRoots Grocery House,Female,Home and lifestyle,97.37,10,973.7,04-06-2022,Credit card,15%,48.685,4.9,41.80589568,31.77328972,925.015,9980.57106
794,Kolkata,Farmers' Delight Emporium,Male,Electronic accessories,92.6,7,648.2,24-07-2022,Credit card,15%,32.41,9.3,57.92221151,10.84829914,615.79,4639.75078
795,Chennai,Shree Ganesh Provisions,Female,Electronic accessories,46.61,2,93.22,21-12-2022,Credit card,15%,4.661,6.6,58.21990195,40.06653597,88.559,175.77470
796,Ahemdabad,HealthyHub Grocery ,Male,Fashion accessories,27.18,2,54.36,08-02-2020,Ewallet,15%,2.718,4.3,79.84973029,32.00356114,51.642,82.43259
797,Hyderabad,Bharat Bazaar,Female,Home and lifestyle,60.87,1,60.87,02-12-2021,Cash,15%,3.0435,5.5,87.43337829,21.32538665,57.8265,96.06899
798,Kanpur,Sapna Supermarket,Female,Sports and travel,24.49,10,244.9,28-07-2020,Cash,15%,12.245,8.1,74.58329413,14.32352735,232.655,814.67210
799,Surat,FreshBasket Grocery Store,Male,Health and beauty,92.78,1,92.78,29-10-2021,Credit card,15%,4.639,9.8,27.31621722,16.32650396,88.141,174.55722
800,Pune,Sundar Sweets and Groceries,Male,Home and lifestyle,86.69,5,433.45,14-12-2022,Ewallet,15%,21.6725,9.4,37.27946,27.64875795,411.7775,2218.29957
801,Mumbai,Green Mart Groceries,Male,Sports and travel,23.1,6,138.6,04-08-2020,Ewallet,15%,6.903,7.9,58.97308329,14.02335933,131.697,321.13204
802,Delhi,Indian Spice Bazaar,Female,Electronic accessories,30.2,8,241.6,12-06-2020,Ewallet,15%,12.08,5.1,21.74256383,7.919228757,229.52,796.12032
803,Bangalore,EcoFresh Grocery Haven,Male,Fashion accessories,67.39,7,471.73,24-12-2022,Ewallet,15%,23.5865,6.9,65.30178374,36.14180691,448.1435,2585.75733
804,Kolkata,Golden Harvest Provisions,Female,Fashion accessories,48.96,9,440.64,07-09-2020,Cash,15%,22.032,8,88.71173268,31.06181189,418.608,2285.19429
805,Chennai,Sarvodaya Supermart,Female,Electronic accessories,75.59,9,680.31,25-12-2021,Cash,15%,34.155,8,40.36249075,44.99480415,646.155,5076.16708
806,Ahemdabad,Nirvana Grocer's Paradise,Female,Home and lifestyle,77.47,4,309.88,12-11-2022,Cash,15%,15.494,4.2,26.93629047,11.32271127,294.386,1222.12334
807,Hyderabad,TastyBite Provision Store,Female,Sports and travel,93.18,2,186.36,31-03-2020,Credit card,15%,9.318,8.5,12.18057428,27.5241934,177.042,516.29547
808,Kanpur,Nature's Bounty Mart,Female,Electronic accessories,50.23,4,200.92,24-06-2020,Cash,15%,10.046,9,47.13111865,29.08521242,190.874,584.42404
809,Surat,MangoTree Grocery Express,Female,Health and beauty,17.75,1,17.75,17-07-2020,Cash,15%,0.8875,8.6,48.26948711,2.973716736,16.8625,20.74309
810,Pune,Deshi Dukan Groceries,Female,Fashion accessories,62.18,10,621.8,13-11-2021,Ewallet,15%,31.09,6,78.68817261,11.89769054,590.71,4294.83478
811,Mumbai,Urban Essentials Superstore,Male,Health and beauty,10.75,8,86,10-04-2022,Ewallet,15%,4.3,6.2,74.33297457,35.39433125,81.7,156.26200
812,Delhi,Krishi Kendra Grocers,Female,Electronic accessories,40.26,10,402.6,07-03-2022,Credit card,15%,20.13,5,27.30646291,23.07210188,382.47,1942.42422
813,Bangalore,SpiceRoots Grocery House,Female,Sports and travel,64.97,5,324.85,15-09-2021,Credit card,15%,16.2425,6.5,4.286146698,6.9206902,308.6075,1327.36146
814,Kolkata,Farmers' Delight Emporium,Male,Electronic accessories,95.15,1,95.15,06-09-2022,Cash,15%,4.7575,6,65.95354326,13.92607137,90.3925,181.15846
